anio;nivel_agregacion;unidad_territorial;ITEnfoqueindustria;fob_millones_uss
2020;Provincia;Catamarca;BAJA TECNOLOGIA;43.54389617
2020;Provincia;Catamarca;MEDIA ALTA TECNOLOGIA;73.75494301
2020;Provincia;Catamarca;MEDIA BAJA TECNOLOGIA;0.10815
2020;Provincia;Catamarca;Sin Clasificar;19.4822167
2020;Provincia;Chaco;ALTA TECNOLOGIA;0.8091265
2020;Provincia;Chaco;BAJA TECNOLOGIA;62.32713808
2020;Provincia;Chaco;MEDIA ALTA TECNOLOGIA;44.76473846
2020;Provincia;Chaco;MEDIA BAJA TECNOLOGIA;0.62426881
2020;Provincia;Chaco;Sin Clasificar;267.4352141
2020;Provincia;Chubut;ALTA TECNOLOGIA;0.34000104
2020;Provincia;Chubut;BAJA TECNOLOGIA;675.8147723
2020;Provincia;Chubut;MEDIA ALTA TECNOLOGIA;3.01207912
2020;Provincia;Chubut;MEDIA BAJA TECNOLOGIA;1345.779199
2020;Provincia;Chubut;Sin Clasificar;4.59544417
2020;Provincia;Corrientes;BAJA TECNOLOGIA;102.1592777
2020;Provincia;Corrientes;MEDIA ALTA TECNOLOGIA;17.64433745
2020;Provincia;Corrientes;MEDIA BAJA TECNOLOGIA;373.9948084
2020;Provincia;Corrientes;Sin Clasificar;92.01693536
2020;Provincia;Córdoba;ALTA TECNOLOGIA;79.98023916
2020;Provincia;Córdoba;BAJA TECNOLOGIA;3107.888337
2020;Provincia;Córdoba;MEDIA ALTA TECNOLOGIA;1019.097272
2020;Provincia;Córdoba;MEDIA BAJA TECNOLOGIA;62.63478598
2020;Provincia;Córdoba;Sin Clasificar;3893.328876
2020;Provincia;Entre Ríos;ALTA TECNOLOGIA;12.35446157
2020;Provincia;Entre Ríos;BAJA TECNOLOGIA;652.6211387
2020;Provincia;Entre Ríos;MEDIA ALTA TECNOLOGIA;70.12988334
2020;Provincia;Entre Ríos;MEDIA BAJA TECNOLOGIA;46.11606737
2020;Provincia;Entre Ríos;Sin Clasificar;644.0639137
2020;Provincia;Formosa;BAJA TECNOLOGIA;7.08146324
2020;Provincia;Formosa;MEDIA ALTA TECNOLOGIA;4.26250826
2020;Provincia;Formosa;MEDIA BAJA TECNOLOGIA;5.1686642
2020;Provincia;Formosa;Sin Clasificar;13.93307578
2020;Provincia;Jujuy;BAJA TECNOLOGIA;150.3052772
2020;Provincia;Jujuy;MEDIA ALTA TECNOLOGIA;57.96174981
2020;Provincia;Jujuy;MEDIA BAJA TECNOLOGIA;3.96359622
2020;Provincia;Jujuy;Sin Clasificar;116.312179
2020;Provincia;La Pampa;BAJA TECNOLOGIA;159.0372197
2020;Provincia;La Pampa;MEDIA ALTA TECNOLOGIA;0.15969714
2020;Provincia;La Pampa;MEDIA BAJA TECNOLOGIA;3.03623943
2020;Provincia;La Pampa;Sin Clasificar;430.0915171
2020;Provincia;La Rioja;ALTA TECNOLOGIA;5.61084565
2020;Provincia;La Rioja;BAJA TECNOLOGIA;151.7420269
2020;Provincia;La Rioja;MEDIA ALTA TECNOLOGIA;0.0096924
2020;Provincia;La Rioja;MEDIA BAJA TECNOLOGIA;0.51331085
2020;Provincia;La Rioja;Sin Clasificar;15.0732005
2020;Provincia;Mendoza;ALTA TECNOLOGIA;0.0290798
2020;Provincia;Mendoza;BAJA TECNOLOGIA;1175.691453
2020;Provincia;Mendoza;MEDIA ALTA TECNOLOGIA;95.31584926
2020;Provincia;Mendoza;MEDIA BAJA TECNOLOGIA;61.46272733
2020;Provincia;Mendoza;Sin Clasificar;17.42727427
2020;Provincia;Misiones;ALTA TECNOLOGIA;0.00437
2020;Provincia;Misiones;BAJA TECNOLOGIA;374.1546754
2020;Provincia;Misiones;MEDIA ALTA TECNOLOGIA;1.088985
2020;Provincia;Misiones;MEDIA BAJA TECNOLOGIA;0.03858779
2020;Provincia;Misiones;Sin Clasificar;16.94078572
2020;Provincia;Neuquén;ALTA TECNOLOGIA;0.039009
2020;Provincia;Neuquén;BAJA TECNOLOGIA;41.3479176
2020;Provincia;Neuquén;MEDIA ALTA TECNOLOGIA;13.1888493
2020;Provincia;Neuquén;MEDIA BAJA TECNOLOGIA;183.3911627
2020;Provincia;Neuquén;Sin Clasificar;5.57730108
2020;Provincia;Río Negro;ALTA TECNOLOGIA;0.14740725
2020;Provincia;Río Negro;BAJA TECNOLOGIA;360.6798025
2020;Provincia;Río Negro;MEDIA ALTA TECNOLOGIA;1.28325549
2020;Provincia;Río Negro;MEDIA BAJA TECNOLOGIA;7.61293333
2020;Provincia;Río Negro;Sin Clasificar;6.60282669
2020;Provincia;Salta;ALTA TECNOLOGIA;0.01006936
2020;Provincia;Salta;BAJA TECNOLOGIA;535.5119134
2020;Provincia;Salta;MEDIA ALTA TECNOLOGIA;72.86481919
2020;Provincia;Salta;MEDIA BAJA TECNOLOGIA;23.77714409
2020;Provincia;Salta;Sin Clasificar;290.4119005
2020;Provincia;San Juan;ALTA TECNOLOGIA;51.01736848
2020;Provincia;San Juan;BAJA TECNOLOGIA;1004.493595
2020;Provincia;San Juan;MEDIA ALTA TECNOLOGIA;5.86556141
2020;Provincia;San Juan;MEDIA BAJA TECNOLOGIA;40.60974064
2020;Provincia;San Juan;Sin Clasificar;17.86657876
2020;Provincia;San Luis;ALTA TECNOLOGIA;0.28691695
2020;Provincia;San Luis;BAJA TECNOLOGIA;315.9733114
2020;Provincia;San Luis;MEDIA ALTA TECNOLOGIA;29.58390027
2020;Provincia;San Luis;MEDIA BAJA TECNOLOGIA;39.47720786
2020;Provincia;San Luis;Sin Clasificar;183.3098641
2020;Provincia;Santa Cruz;BAJA TECNOLOGIA;1529.634163
2020;Provincia;Santa Cruz;MEDIA ALTA TECNOLOGIA;0.02009628
2020;Provincia;Santa Cruz;MEDIA BAJA TECNOLOGIA;238.1706749
2020;Provincia;Santa Cruz;Sin Clasificar;152.0460589
2020;Provincia;Santa Fe;ALTA TECNOLOGIA;74.76699374
2020;Provincia;Santa Fe;BAJA TECNOLOGIA;8166.470599
2020;Provincia;Santa Fe;MEDIA ALTA TECNOLOGIA;920.4617944
2020;Provincia;Santa Fe;MEDIA BAJA TECNOLOGIA;186.8663191
2020;Provincia;Santa Fe;Sin Clasificar;1890.460362
2020;Provincia;Santiago del Estero;BAJA TECNOLOGIA;194.442721
2020;Provincia;Santiago del Estero;MEDIA ALTA TECNOLOGIA;0.01730434
2020;Provincia;Santiago del Estero;MEDIA BAJA TECNOLOGIA;0.58042208
2020;Provincia;Santiago del Estero;Sin Clasificar;925.3866669
2020;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";ALTA TECNOLOGIA;11.43051928
2020;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";BAJA TECNOLOGIA;81.3899965
2020;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA ALTA TECNOLOGIA;0.01586448
2020;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA BAJA TECNOLOGIA;102.0678308
2020;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";Sin Clasificar;2.81805213
2020;Provincia;Tucumán;ALTA TECNOLOGIA;0.3156
2020;Provincia;Tucumán;BAJA TECNOLOGIA;429.7588612
2020;Provincia;Tucumán;MEDIA ALTA TECNOLOGIA;262.92036
2020;Provincia;Tucumán;MEDIA BAJA TECNOLOGIA;1.91748968
2020;Provincia;Tucumán;Sin Clasificar;78.83789363
2021;Provincia;Buenos Aires;ALTA TECNOLOGIA;811.4065433
2021;Provincia;Buenos Aires;BAJA TECNOLOGIA;9834.886613
2021;Provincia;Buenos Aires;MEDIA ALTA TECNOLOGIA;7424.010945
2021;Provincia;Buenos Aires;MEDIA BAJA TECNOLOGIA;2715.824903
2021;Provincia;Buenos Aires;Sin Clasificar;7240.30008
2021;Provincia;C.A.B.A.;ALTA TECNOLOGIA;217.3178852
2021;Provincia;C.A.B.A.;BAJA TECNOLOGIA;34.44756398
2021;Provincia;C.A.B.A.;MEDIA ALTA TECNOLOGIA;29.02874174
2021;Provincia;C.A.B.A.;MEDIA BAJA TECNOLOGIA;1.60702086
2021;Provincia;C.A.B.A.;Sin Clasificar;22.75337486
2021;Provincia;Catamarca;ALTA TECNOLOGIA;0.2147609
2021;Provincia;Catamarca;BAJA TECNOLOGIA;48.29852905
2021;Provincia;Catamarca;MEDIA ALTA TECNOLOGIA;78.86969977
2021;Provincia;Catamarca;MEDIA BAJA TECNOLOGIA;0.07620738
2021;Provincia;Catamarca;Sin Clasificar;31.35970115
2021;Provincia;Chaco;ALTA TECNOLOGIA;0.539755
2021;Provincia;Chaco;BAJA TECNOLOGIA;91.96460397
2021;Provincia;Chaco;MEDIA ALTA TECNOLOGIA;66.5513334
2021;Provincia;Chaco;MEDIA BAJA TECNOLOGIA;0.88426456
2021;Provincia;Chaco;Sin Clasificar;259.2836127
2021;Provincia;Chubut;ALTA TECNOLOGIA;0.1957824
2021;Provincia;Chubut;BAJA TECNOLOGIA;882.9181368
2021;Provincia;Chubut;MEDIA ALTA TECNOLOGIA;3.26716817
2021;Provincia;Chubut;MEDIA BAJA TECNOLOGIA;1447.671124
2021;Provincia;Chubut;Sin Clasificar;4.36626605
2021;Provincia;Corrientes;BAJA TECNOLOGIA;136.9052602
2021;Provincia;Corrientes;MEDIA ALTA TECNOLOGIA;40.82225374
2021;Provincia;Corrientes;MEDIA BAJA TECNOLOGIA;0.03829064
2021;Provincia;Corrientes;Sin Clasificar;119.792581
2021;Provincia;Córdoba;ALTA TECNOLOGIA;93.23049245
2021;Provincia;Córdoba;BAJA TECNOLOGIA;4613.580823
2021;Provincia;Córdoba;MEDIA ALTA TECNOLOGIA;1693.085649
2021;Provincia;Córdoba;MEDIA BAJA TECNOLOGIA;94.58468894
2021;Provincia;Córdoba;Sin Clasificar;5262.854126
2021;Provincia;Entre Ríos;ALTA TECNOLOGIA;17.74250446
2021;Provincia;Entre Ríos;BAJA TECNOLOGIA;680.3437867
2021;Provincia;Entre Ríos;MEDIA ALTA TECNOLOGIA;94.5226485
2021;Provincia;Entre Ríos;MEDIA BAJA TECNOLOGIA;21.92700396
2021;Provincia;Entre Ríos;Sin Clasificar;866.621116
2021;Provincia;Formosa;BAJA TECNOLOGIA;6.35870214
2021;Provincia;Formosa;MEDIA ALTA TECNOLOGIA;4.00185805
2021;Provincia;Formosa;MEDIA BAJA TECNOLOGIA;0.0015
2021;Provincia;Formosa;Sin Clasificar;21.73123636
2021;Provincia;Jujuy;BAJA TECNOLOGIA;148.2270778
2021;Provincia;Jujuy;MEDIA ALTA TECNOLOGIA;116.4986466
2021;Provincia;Jujuy;MEDIA BAJA TECNOLOGIA;2.37997682
2021;Provincia;Jujuy;Sin Clasificar;262.6889731
2021;Provincia;La Pampa;ALTA TECNOLOGIA;0.001264
2021;Provincia;La Pampa;BAJA TECNOLOGIA;169.6835846
2021;Provincia;La Pampa;MEDIA ALTA TECNOLOGIA;0.29313196
2021;Provincia;La Pampa;MEDIA BAJA TECNOLOGIA;2.84032713
2021;Provincia;La Pampa;Sin Clasificar;665.6610431
2021;Provincia;La Rioja;ALTA TECNOLOGIA;5.44787483
2021;Provincia;La Rioja;BAJA TECNOLOGIA;157.671542
2021;Provincia;La Rioja;MEDIA ALTA TECNOLOGIA;0.05107491
2021;Provincia;La Rioja;MEDIA BAJA TECNOLOGIA;0.76001372
2021;Provincia;La Rioja;Sin Clasificar;1.33975603
2021;Provincia;Mendoza;ALTA TECNOLOGIA;0.06874574
2021;Provincia;Mendoza;BAJA TECNOLOGIA;1288.08279
2021;Provincia;Mendoza;MEDIA ALTA TECNOLOGIA;184.3974847
2021;Provincia;Mendoza;MEDIA BAJA TECNOLOGIA;120.7752326
2021;Provincia;Mendoza;Sin Clasificar;19.34344647
2021;Provincia;Misiones;ALTA TECNOLOGIA;0.000001
2021;Provincia;Misiones;BAJA TECNOLOGIA;456.9147916
2021;Provincia;Misiones;MEDIA ALTA TECNOLOGIA;1.22578153
2021;Provincia;Misiones;MEDIA BAJA TECNOLOGIA;0.03877955
2021;Provincia;Misiones;Sin Clasificar;7.15758415
2021;Provincia;Neuquén;ALTA TECNOLOGIA;0.00302578
2021;Provincia;Neuquén;BAJA TECNOLOGIA;40.55175505
2021;Provincia;Neuquén;MEDIA ALTA TECNOLOGIA;33.82681679
2021;Provincia;Neuquén;MEDIA BAJA TECNOLOGIA;704.6998975
2021;Provincia;Neuquén;Sin Clasificar;5.10510301
2021;Provincia;Río Negro;ALTA TECNOLOGIA;0.27319995
2021;Provincia;Río Negro;BAJA TECNOLOGIA;346.6066778
2021;Provincia;Río Negro;MEDIA ALTA TECNOLOGIA;1.69784181
2021;Provincia;Río Negro;MEDIA BAJA TECNOLOGIA;76.56348268
2021;Provincia;Río Negro;Sin Clasificar;9.02418526
2021;Provincia;Salta;ALTA TECNOLOGIA;0.0097385
2021;Provincia;Salta;BAJA TECNOLOGIA;739.8608268
2021;Provincia;Salta;MEDIA ALTA TECNOLOGIA;53.1499027
2021;Provincia;Salta;MEDIA BAJA TECNOLOGIA;47.41187676
2021;Provincia;Salta;Sin Clasificar;422.4388077
2021;Provincia;San Juan;ALTA TECNOLOGIA;43.94256673
2021;Provincia;San Juan;BAJA TECNOLOGIA;1091.800407
2021;Provincia;San Juan;MEDIA ALTA TECNOLOGIA;7.30692583
2021;Provincia;San Juan;MEDIA BAJA TECNOLOGIA;42.26268944
2021;Provincia;San Juan;Sin Clasificar;20.44873109
2021;Provincia;San Luis;ALTA TECNOLOGIA;0.25833038
2021;Provincia;San Luis;BAJA TECNOLOGIA;321.9145969
2021;Provincia;San Luis;MEDIA ALTA TECNOLOGIA;56.59350157
2021;Provincia;San Luis;MEDIA BAJA TECNOLOGIA;60.71847003
2021;Provincia;San Luis;Sin Clasificar;410.3260489
2021;Provincia;Santa Cruz;BAJA TECNOLOGIA;1766.848826
2021;Provincia;Santa Cruz;MEDIA ALTA TECNOLOGIA;0.0391222
2021;Provincia;Santa Cruz;MEDIA BAJA TECNOLOGIA;200.66407
2021;Provincia;Santa Cruz;Sin Clasificar;158.186568
2021;Provincia;Santa Fe;ALTA TECNOLOGIA;124.0683818
2021;Provincia;Santa Fe;BAJA TECNOLOGIA;13038.49109
2021;Provincia;Santa Fe;MEDIA ALTA TECNOLOGIA;1982.722161
2021;Provincia;Santa Fe;MEDIA BAJA TECNOLOGIA;304.8877169
2021;Provincia;Santa Fe;Sin Clasificar;2470.171271
2021;Provincia;Santiago del Estero;BAJA TECNOLOGIA;235.0529159
2021;Provincia;Santiago del Estero;MEDIA ALTA TECNOLOGIA;0.1959667
2021;Provincia;Santiago del Estero;MEDIA BAJA TECNOLOGIA;0.660808
2021;Provincia;Santiago del Estero;Sin Clasificar;1152.359191
2021;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";ALTA TECNOLOGIA;9.53306724
2021;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";BAJA TECNOLOGIA;76.77984471
2021;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA ALTA TECNOLOGIA;0.00286073
2021;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA BAJA TECNOLOGIA;262.3296045
2021;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";Sin Clasificar;3.45529582
2021;Provincia;Tucumán;ALTA TECNOLOGIA;0.19017
2021;Provincia;Tucumán;BAJA TECNOLOGIA;478.6648246
2021;Provincia;Tucumán;MEDIA ALTA TECNOLOGIA;321.302707
2021;Provincia;Tucumán;MEDIA BAJA TECNOLOGIA;2.21229204
2021;Provincia;Tucumán;Sin Clasificar;112.1181757
2022;Provincia;Buenos Aires;ALTA TECNOLOGIA;854.3801896
2022;Provincia;Buenos Aires;BAJA TECNOLOGIA;10946.5236
2022;Provincia;Buenos Aires;MEDIA ALTA TECNOLOGIA;8855.036402
2022;Provincia;Buenos Aires;MEDIA BAJA TECNOLOGIA;3522.310139
2022;Provincia;Buenos Aires;Sin Clasificar;8846.406289
2022;Provincia;C.A.B.A.;ALTA TECNOLOGIA;212.7267726
2022;Provincia;C.A.B.A.;BAJA TECNOLOGIA;33.6029202
2022;Provincia;C.A.B.A.;MEDIA ALTA TECNOLOGIA;38.86032372
2022;Provincia;C.A.B.A.;MEDIA BAJA TECNOLOGIA;1.90501419
2022;Provincia;C.A.B.A.;Sin Clasificar;24.06787365
2022;Provincia;Catamarca;ALTA TECNOLOGIA;0.23367
2022;Provincia;Catamarca;BAJA TECNOLOGIA;52.72921487
2022;Provincia;Catamarca;MEDIA ALTA TECNOLOGIA;118.269189
2022;Provincia;Catamarca;MEDIA BAJA TECNOLOGIA;0.09655984
2022;Provincia;Catamarca;Sin Clasificar;29.70132752
2022;Provincia;Chaco;ALTA TECNOLOGIA;0.608927
2022;Provincia;Chaco;BAJA TECNOLOGIA;84.0084448
2022;Provincia;Chaco;MEDIA ALTA TECNOLOGIA;46.47689014
2022;Provincia;Chaco;MEDIA BAJA TECNOLOGIA;0.70458663
2022;Provincia;Chaco;Sin Clasificar;384.5369996
2022;Provincia;Chubut;ALTA TECNOLOGIA;0.65621819
2022;Provincia;Chubut;BAJA TECNOLOGIA;656.2824834
2022;Provincia;Chubut;MEDIA ALTA TECNOLOGIA;3.89103295
2022;Provincia;Chubut;MEDIA BAJA TECNOLOGIA;1906.252945
2022;Provincia;Chubut;Sin Clasificar;8.28977335
2022;Provincia;Corrientes;BAJA TECNOLOGIA;130.1787512
2022;Provincia;Corrientes;MEDIA ALTA TECNOLOGIA;29.45878314
2022;Provincia;Corrientes;MEDIA BAJA TECNOLOGIA;0.12843231
2022;Provincia;Corrientes;Sin Clasificar;113.4195004
2022;Provincia;Córdoba;ALTA TECNOLOGIA;73.65444948
2022;Provincia;Córdoba;BAJA TECNOLOGIA;4989.8867
2022;Provincia;Córdoba;MEDIA ALTA TECNOLOGIA;1943.596503
2022;Provincia;Córdoba;MEDIA BAJA TECNOLOGIA;91.06626975
2022;Provincia;Córdoba;Sin Clasificar;5753.774986
2022;Provincia;Entre Ríos;ALTA TECNOLOGIA;16.25815429
2022;Provincia;Entre Ríos;BAJA TECNOLOGIA;774.0356101
2022;Provincia;Entre Ríos;MEDIA ALTA TECNOLOGIA;96.7360725
2022;Provincia;Entre Ríos;MEDIA BAJA TECNOLOGIA;19.1247819
2022;Provincia;Entre Ríos;Sin Clasificar;1005.747238
2022;Provincia;Formosa;BAJA TECNOLOGIA;6.28805821
2022;Provincia;Formosa;MEDIA ALTA TECNOLOGIA;15.04745422
2022;Provincia;Formosa;Sin Clasificar;19.27837996
2022;Provincia;Jujuy;BAJA TECNOLOGIA;125.2759874
2022;Provincia;Jujuy;MEDIA ALTA TECNOLOGIA;558.5277886
2022;Provincia;Jujuy;MEDIA BAJA TECNOLOGIA;2.59704166
2022;Provincia;Jujuy;Sin Clasificar;187.0390395
2022;Provincia;La Pampa;ALTA TECNOLOGIA;0.00057
2022;Provincia;La Pampa;BAJA TECNOLOGIA;245.6483964
2022;Provincia;La Pampa;MEDIA ALTA TECNOLOGIA;0.29393
2022;Provincia;La Pampa;MEDIA BAJA TECNOLOGIA;26.97935821
2022;Provincia;La Pampa;Sin Clasificar;932.9413625
2022;Provincia;La Rioja;ALTA TECNOLOGIA;5.65030818
2022;Provincia;La Rioja;BAJA TECNOLOGIA;179.045027
2022;Provincia;La Rioja;MEDIA ALTA TECNOLOGIA;0.09049395
2022;Provincia;La Rioja;MEDIA BAJA TECNOLOGIA;1.04284624
2022;Provincia;La Rioja;Sin Clasificar;0.95699922
2022;Provincia;Mendoza;ALTA TECNOLOGIA;0.85932949
2022;Provincia;Mendoza;BAJA TECNOLOGIA;1226.45068
2022;Provincia;Mendoza;MEDIA ALTA TECNOLOGIA;171.7126252
2022;Provincia;Mendoza;MEDIA BAJA TECNOLOGIA;177.6697099
2022;Provincia;Mendoza;Sin Clasificar;24.73549453
2022;Provincia;Misiones;BAJA TECNOLOGIA;427.0028956
2022;Provincia;Misiones;MEDIA ALTA TECNOLOGIA;1.41197608
2022;Provincia;Misiones;MEDIA BAJA TECNOLOGIA;0.01914384
2022;Provincia;Misiones;Sin Clasificar;9.80748003
2022;Provincia;Neuquén;ALTA TECNOLOGIA;0.019184
2022;Provincia;Neuquén;BAJA TECNOLOGIA;39.51460233
2022;Provincia;Neuquén;MEDIA ALTA TECNOLOGIA;9.58304511
2022;Provincia;Neuquén;MEDIA BAJA TECNOLOGIA;2856.674843
2022;Provincia;Neuquén;Sin Clasificar;6.47869578
2022;Provincia;Río Negro;ALTA TECNOLOGIA;0.36409
2022;Provincia;Río Negro;BAJA TECNOLOGIA;307.2080579
2022;Provincia;Río Negro;MEDIA ALTA TECNOLOGIA;2.18401052
2022;Provincia;Río Negro;MEDIA BAJA TECNOLOGIA;138.8949901
2022;Provincia;Río Negro;Sin Clasificar;11.40690066
2022;Provincia;Salta;ALTA TECNOLOGIA;0.00787363
2022;Provincia;Salta;BAJA TECNOLOGIA;794.99418
2022;Provincia;Salta;MEDIA ALTA TECNOLOGIA;78.59543761
2022;Provincia;Salta;MEDIA BAJA TECNOLOGIA;45.1985188
2022;Provincia;Salta;Sin Clasificar;408.0253698
2022;Provincia;San Juan;ALTA TECNOLOGIA;53.52438295
2022;Provincia;San Juan;BAJA TECNOLOGIA;1032.917852
2022;Provincia;San Juan;MEDIA ALTA TECNOLOGIA;8.56593234
2022;Provincia;San Juan;MEDIA BAJA TECNOLOGIA;45.43966567
2022;Provincia;San Juan;Sin Clasificar;22.48488088
2022;Provincia;San Luis;ALTA TECNOLOGIA;0.15879835
2022;Provincia;San Luis;BAJA TECNOLOGIA;362.2262072
2022;Provincia;San Luis;MEDIA ALTA TECNOLOGIA;68.03386395
2022;Provincia;San Luis;MEDIA BAJA TECNOLOGIA;65.30843171
2022;Provincia;San Luis;Sin Clasificar;383.6167997
2022;Provincia;Santa Cruz;BAJA TECNOLOGIA;1895.440296
2022;Provincia;Santa Cruz;MEDIA ALTA TECNOLOGIA;0.03207605
2022;Provincia;Santa Cruz;MEDIA BAJA TECNOLOGIA;218.000295
2022;Provincia;Santa Cruz;Sin Clasificar;128.6412695
2022;Provincia;Santa Fe;ALTA TECNOLOGIA;149.2680376
2022;Provincia;Santa Fe;BAJA TECNOLOGIA;13309.84931
2022;Provincia;Santa Fe;MEDIA ALTA TECNOLOGIA;2522.602443
2022;Provincia;Santa Fe;MEDIA BAJA TECNOLOGIA;279.5836393
2022;Provincia;Santa Fe;Sin Clasificar;2901.216201
2022;Provincia;Santiago del Estero;BAJA TECNOLOGIA;230.9864327
2022;Provincia;Santiago del Estero;MEDIA ALTA TECNOLOGIA;0.10508155
2022;Provincia;Santiago del Estero;MEDIA BAJA TECNOLOGIA;1.01327916
2022;Provincia;Santiago del Estero;Sin Clasificar;1313.281711
2022;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";ALTA TECNOLOGIA;3.93479548
2022;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";BAJA TECNOLOGIA;97.2975177
2022;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA ALTA TECNOLOGIA;0.00001
2022;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA BAJA TECNOLOGIA;277.4929635
2022;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";Sin Clasificar;4.24094728
2022;Provincia;Tucumán;ALTA TECNOLOGIA;0.098099
2022;Provincia;Tucumán;BAJA TECNOLOGIA;469.8073864
2022;Provincia;Tucumán;MEDIA ALTA TECNOLOGIA;368.9294692
2022;Provincia;Tucumán;MEDIA BAJA TECNOLOGIA;2.18108584
2022;Provincia;Tucumán;Sin Clasificar;112.6984619
2023;Provincia;Buenos Aires;ALTA TECNOLOGIA;856.860175
2023;Provincia;Buenos Aires;BAJA TECNOLOGIA;8627.855568
2023;Provincia;Buenos Aires;MEDIA ALTA TECNOLOGIA;8445.879468
2023;Provincia;Buenos Aires;MEDIA BAJA TECNOLOGIA;3044.065182
2023;Provincia;Buenos Aires;Sin Clasificar;5323.747245
2023;Provincia;C.A.B.A.;ALTA TECNOLOGIA;216.4387609
2023;Provincia;C.A.B.A.;BAJA TECNOLOGIA;27.64203162
2023;Provincia;C.A.B.A.;MEDIA ALTA TECNOLOGIA;48.73036622
2023;Provincia;C.A.B.A.;MEDIA BAJA TECNOLOGIA;1.50803517
2023;Provincia;C.A.B.A.;Sin Clasificar;21.98335585
2023;Provincia;Catamarca;ALTA TECNOLOGIA;0.39449012
2023;Provincia;Catamarca;BAJA TECNOLOGIA;61.68728297
2023;Provincia;Catamarca;MEDIA ALTA TECNOLOGIA;198.11722
2023;Provincia;Catamarca;MEDIA BAJA TECNOLOGIA;0.073029
2023;Provincia;Catamarca;Sin Clasificar;16.11167531
2023;Provincia;Chaco;ALTA TECNOLOGIA;0.4430699
2023;Provincia;Chaco;BAJA TECNOLOGIA;45.5271036
2023;Provincia;Chaco;MEDIA ALTA TECNOLOGIA;53.6303266
2023;Provincia;Chaco;MEDIA BAJA TECNOLOGIA;0.61378276
2023;Provincia;Chaco;Sin Clasificar;202.8799228
2023;Provincia;Chubut;ALTA TECNOLOGIA;0.01094325
2023;Provincia;Chubut;BAJA TECNOLOGIA;655.9973106
2023;Provincia;Chubut;MEDIA ALTA TECNOLOGIA;5.07991292
2023;Provincia;Chubut;MEDIA BAJA TECNOLOGIA;2031.856018
2023;Provincia;Chubut;Sin Clasificar;9.80547897
2023;Provincia;Corrientes;BAJA TECNOLOGIA;112.6052293
2023;Provincia;Corrientes;MEDIA ALTA TECNOLOGIA;23.34840495
2023;Provincia;Corrientes;MEDIA BAJA TECNOLOGIA;0.07174323
2023;Provincia;Corrientes;Sin Clasificar;98.28578759
2023;Provincia;Córdoba;ALTA TECNOLOGIA;64.85908841
2023;Provincia;Córdoba;BAJA TECNOLOGIA;2995.273763
2023;Provincia;Córdoba;MEDIA ALTA TECNOLOGIA;1693.861694
2023;Provincia;Córdoba;MEDIA BAJA TECNOLOGIA;78.89642281
2023;Provincia;Córdoba;Sin Clasificar;3475.275363
