anio;nivel_agregacion;unidad_territorial;tipo_personal_sicytar;es_conicet;sexo_descripcion;gran_area_experticia;cant_personas
2019;Provincia;Chaco;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;19
2019;Provincia;Chaco;INVESTIGADOR;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;8
2019;Provincia;Chaco;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;20
2019;Provincia;Chaco;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;39
2019;Provincia;Chaco;INVESTIGADOR;0;MASCULINO;HUMANIDADES;24
2019;Provincia;Chaco;INVESTIGADOR;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;47
2019;Provincia;Chaco;INVESTIGADOR;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;1
2019;Provincia;Chaco;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;4
2019;Provincia;Chaco;INVESTIGADOR;1;FEMENINO;CIENCIAS SOCIALES;6
2019;Provincia;Chaco;INVESTIGADOR;1;FEMENINO;HUMANIDADES;6
2019;Provincia;Chaco;INVESTIGADOR;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;9
2019;Provincia;Chaco;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;4
2019;Provincia;Chaco;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;1
2019;Provincia;Chaco;INVESTIGADOR;1;MASCULINO;HUMANIDADES;5
2019;Provincia;Chaco;INVESTIGADOR;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;7
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;4
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;6
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;20
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;29
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;35
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;21
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;8
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;2
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;16
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;33
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;13
2019;Provincia;Chaco;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;16
2019;Provincia;Chubut;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;1
2019;Provincia;Chubut;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;14
2019;Provincia;Chubut;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;2
2019;Provincia;Chubut;BECARIO DE I+D;0;FEMENINO;HUMANIDADES;2
2019;Provincia;Chubut;BECARIO DE I+D;0;MASCULINO;CIENCIAS AGRÍCOLAS;1
2019;Provincia;Chubut;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;6
2019;Provincia;Chubut;BECARIO DE I+D;0;MASCULINO;HUMANIDADES;2
2019;Provincia;Chubut;BECARIO DE I+D;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;4
2019;Provincia;Chubut;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;5
2019;Provincia;Chubut;BECARIO DE I+D;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;4
2019;Provincia;Chubut;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;71
2019;Provincia;Chubut;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;9
2019;Provincia;Chubut;BECARIO DE I+D;1;FEMENINO;HUMANIDADES;12
2019;Provincia;Chubut;BECARIO DE I+D;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;4
2019;Provincia;Chubut;BECARIO DE I+D;1;MASCULINO;CIENCIAS AGRÍCOLAS;2
2019;Provincia;Chubut;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;57
2019;Provincia;Chubut;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;4
2019;Provincia;Chubut;BECARIO DE I+D;1;MASCULINO;HUMANIDADES;2
2019;Provincia;Chubut;BECARIO DE I+D;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;4
2019;Provincia;Chubut;DOCENTE;0;FEMENINO;CIENCIAS AGRÍCOLAS;7
2019;Provincia;Chubut;DOCENTE;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;14
2019;Provincia;Chubut;DOCENTE;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;112
2019;Provincia;Chubut;DOCENTE;0;FEMENINO;CIENCIAS SOCIALES;97
2019;Provincia;Chubut;DOCENTE;0;FEMENINO;HUMANIDADES;49
2019;Provincia;Chubut;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;26
2019;Provincia;Chubut;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;5
2019;Provincia;Chubut;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;6
2019;Provincia;Chubut;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;73
2019;Provincia;Chubut;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;60
2019;Provincia;Chubut;DOCENTE;0;MASCULINO;HUMANIDADES;21
2019;Provincia;Chubut;DOCENTE;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;34
2019;Provincia;Chubut;INVESTIGADOR;0;FEMENINO;CIENCIAS AGRÍCOLAS;8
2019;Provincia;Chubut;INVESTIGADOR;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;15
2019;Provincia;Chubut;INVESTIGADOR;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;100
2019;Provincia;Chubut;INVESTIGADOR;0;FEMENINO;CIENCIAS SOCIALES;44
2019;Provincia;Chubut;INVESTIGADOR;0;FEMENINO;HUMANIDADES;17
2019;Provincia;Chubut;INVESTIGADOR;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;14
2019;Provincia;Chubut;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;16
2019;Provincia;Chubut;INVESTIGADOR;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;1
2019;Provincia;Chubut;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;46
2019;Provincia;Chubut;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;18
2019;Provincia;Chubut;INVESTIGADOR;0;MASCULINO;HUMANIDADES;13
2019;Provincia;Chubut;INVESTIGADOR;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;25
2019;Provincia;Chubut;INVESTIGADOR;1;FEMENINO;CIENCIAS AGRÍCOLAS;9
2019;Provincia;Chubut;INVESTIGADOR;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;2
2019;Provincia;Chubut;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;86
2019;Provincia;Chubut;INVESTIGADOR;1;FEMENINO;CIENCIAS SOCIALES;3
2019;Provincia;Chubut;INVESTIGADOR;1;FEMENINO;HUMANIDADES;8
2019;Provincia;Chubut;INVESTIGADOR;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;7
2019;Provincia;Chubut;INVESTIGADOR;1;MASCULINO;CIENCIAS AGRÍCOLAS;3
2019;Provincia;Chubut;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;79
2019;Provincia;Chubut;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;5
2019;Provincia;Chubut;INVESTIGADOR;1;MASCULINO;HUMANIDADES;5
2019;Provincia;Chubut;INVESTIGADOR;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;4
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;7
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;21
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;60
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;35
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;20
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;12
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;1
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;7
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;44
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;18
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;8
2019;Provincia;Chubut;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;10
2019;Provincia;Corrientes;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;21
2019;Provincia;Corrientes;BECARIO DE I+D;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;20
2019;Provincia;Corrientes;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;28
2019;Provincia;Corrientes;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;5
2019;Provincia;Corrientes;BECARIO DE I+D;0;FEMENINO;HUMANIDADES;1
2019;Provincia;Corrientes;BECARIO DE I+D;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;4
2019;Provincia;Corrientes;BECARIO DE I+D;0;MASCULINO;CIENCIAS AGRÍCOLAS;7
2019;Provincia;Corrientes;BECARIO DE I+D;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;5
2019;Provincia;Corrientes;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;13
2019;Provincia;Corrientes;BECARIO DE I+D;0;MASCULINO;CIENCIAS SOCIALES;3
2019;Provincia;Corrientes;BECARIO DE I+D;0;MASCULINO;HUMANIDADES;1
2019;Provincia;Corrientes;BECARIO DE I+D;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;1
2019;Provincia;Corrientes;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;16
2019;Provincia;Corrientes;BECARIO DE I+D;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;7
2019;Provincia;Corrientes;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;52
2019;Provincia;Corrientes;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;12
2019;Provincia;Corrientes;BECARIO DE I+D;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;4
2019;Provincia;Corrientes;BECARIO DE I+D;1;MASCULINO;CIENCIAS AGRÍCOLAS;9
2019;Provincia;Corrientes;BECARIO DE I+D;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;1
2019;Provincia;Corrientes;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;28
2019;Provincia;Corrientes;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;7
2019;Provincia;Corrientes;BECARIO DE I+D;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;2
2019;Provincia;Corrientes;DOCENTE;0;FEMENINO;CIENCIAS AGRÍCOLAS;34
2019;Provincia;Corrientes;DOCENTE;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;176
2019;Provincia;Corrientes;DOCENTE;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;98
2019;Provincia;Corrientes;DOCENTE;0;FEMENINO;CIENCIAS SOCIALES;190
2019;Provincia;Corrientes;DOCENTE;0;FEMENINO;HUMANIDADES;24
2019;Provincia;Corrientes;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;19
2019;Provincia;Corrientes;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;45
2019;Provincia;Corrientes;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;128
2019;Provincia;Corrientes;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;60
2019;Provincia;Corrientes;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;142
2019;Provincia;Corrientes;DOCENTE;0;MASCULINO;HUMANIDADES;11
2019;Provincia;Corrientes;DOCENTE;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;32
2019;Provincia;Corrientes;INVESTIGADOR;0;FEMENINO;CIENCIAS AGRÍCOLAS;65
2019;Provincia;Corrientes;INVESTIGADOR;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;73
2019;Provincia;Corrientes;INVESTIGADOR;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;63
2019;Provincia;Corrientes;INVESTIGADOR;0;FEMENINO;CIENCIAS SOCIALES;46
2019;Provincia;Corrientes;INVESTIGADOR;0;FEMENINO;HUMANIDADES;7
2019;Provincia;Corrientes;INVESTIGADOR;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;12
2019;Provincia;Corrientes;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;63
2019;Provincia;Corrientes;INVESTIGADOR;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;35
2019;Provincia;Corrientes;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;45
2019;Provincia;Corrientes;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;36
2019;Provincia;Corrientes;INVESTIGADOR;0;MASCULINO;HUMANIDADES;7
2019;Provincia;Corrientes;INVESTIGADOR;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;18
2019;Provincia;Corrientes;INVESTIGADOR;1;FEMENINO;CIENCIAS AGRÍCOLAS;7
2019;Provincia;Corrientes;INVESTIGADOR;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;4
2019;Provincia;Corrientes;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;30
2019;Provincia;Corrientes;INVESTIGADOR;1;FEMENINO;CIENCIAS SOCIALES;1
2019;Provincia;Corrientes;INVESTIGADOR;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;3
2019;Provincia;Corrientes;INVESTIGADOR;1;MASCULINO;CIENCIAS AGRÍCOLAS;9
2019;Provincia;Corrientes;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;38
2019;Provincia;Corrientes;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;1
2019;Provincia;Corrientes;INVESTIGADOR;1;MASCULINO;HUMANIDADES;1
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;32
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;64
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;66
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;42
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;12
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;5
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;26
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;48
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;60
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;25
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;8
2019;Provincia;Corrientes;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;10
2019;Provincia;Córdoba;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;17
2019;Provincia;Córdoba;BECARIO DE I+D;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;44
2019;Provincia;Córdoba;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;110
2019;Provincia;Córdoba;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;63
2019;Provincia;Córdoba;BECARIO DE I+D;0;FEMENINO;HUMANIDADES;27
2019;Provincia;Córdoba;BECARIO DE I+D;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;28
2019;Provincia;Córdoba;BECARIO DE I+D;0;MASCULINO;CIENCIAS AGRÍCOLAS;10
2019;Provincia;Córdoba;BECARIO DE I+D;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;15
2019;Provincia;Córdoba;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;62
2019;Provincia;Córdoba;BECARIO DE I+D;0;MASCULINO;CIENCIAS SOCIALES;32
2019;Provincia;Córdoba;BECARIO DE I+D;0;MASCULINO;HUMANIDADES;18
2019;Provincia;Córdoba;BECARIO DE I+D;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;34
2019;Provincia;Córdoba;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;34
2019;Provincia;Córdoba;BECARIO DE I+D;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;53
2019;Provincia;Córdoba;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;317
2019;Provincia;Córdoba;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;124
2019;Provincia;Córdoba;BECARIO DE I+D;1;FEMENINO;HUMANIDADES;57
2019;Provincia;Córdoba;BECARIO DE I+D;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;51
2019;Provincia;Córdoba;BECARIO DE I+D;1;MASCULINO;CIENCIAS AGRÍCOLAS;27
2019;Provincia;Córdoba;BECARIO DE I+D;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;17
2019;Provincia;Córdoba;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;217
2019;Provincia;Córdoba;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;51
2019;Provincia;Córdoba;BECARIO DE I+D;1;MASCULINO;HUMANIDADES;44
2019;Provincia;Córdoba;BECARIO DE I+D;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;62
2019;Provincia;Córdoba;DOCENTE;0;FEMENINO;CIENCIAS AGRÍCOLAS;101
2019;Provincia;Córdoba;DOCENTE;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;465
2019;Provincia;Córdoba;DOCENTE;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;276
2019;Provincia;Córdoba;DOCENTE;0;FEMENINO;CIENCIAS SOCIALES;798
2019;Provincia;Córdoba;DOCENTE;0;FEMENINO;HUMANIDADES;335
2019;Provincia;Córdoba;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;141
2019;Provincia;Córdoba;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;118
2019;Provincia;Córdoba;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;320
2019;Provincia;Córdoba;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;220
2019;Provincia;Córdoba;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;615
2019;Provincia;Córdoba;DOCENTE;0;MASCULINO;HUMANIDADES;210
2019;Provincia;Córdoba;DOCENTE;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;313
2019;Provincia;Córdoba;INVESTIGADOR;0;FEMENINO;CIENCIAS AGRÍCOLAS;172
2019;Provincia;Córdoba;INVESTIGADOR;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;228
2019;Provincia;Córdoba;INVESTIGADOR;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;300
2019;Provincia;Córdoba;INVESTIGADOR;0;FEMENINO;CIENCIAS SOCIALES;687
2019;Provincia;Córdoba;INVESTIGADOR;0;FEMENINO;HUMANIDADES;373
2019;Provincia;Córdoba;INVESTIGADOR;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;155
2019;Provincia;Córdoba;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;184
2019;Provincia;Córdoba;INVESTIGADOR;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;131
2019;Provincia;Córdoba;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;198
2019;Provincia;Córdoba;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;355
2019;Provincia;Córdoba;INVESTIGADOR;0;MASCULINO;HUMANIDADES;153
2019;Provincia;Córdoba;INVESTIGADOR;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;311
2019;Provincia;Córdoba;INVESTIGADOR;1;FEMENINO;CIENCIAS AGRÍCOLAS;39
2019;Provincia;Córdoba;INVESTIGADOR;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;74
2019;Provincia;Córdoba;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;371
2019;Provincia;Córdoba;INVESTIGADOR;1;FEMENINO;CIENCIAS SOCIALES;85
2019;Provincia;Córdoba;INVESTIGADOR;1;FEMENINO;HUMANIDADES;44
2019;Provincia;Córdoba;INVESTIGADOR;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;57
2019;Provincia;Córdoba;INVESTIGADOR;1;MASCULINO;CIENCIAS AGRÍCOLAS;17
2019;Provincia;Córdoba;INVESTIGADOR;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;35
2019;Provincia;Córdoba;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;373
2019;Provincia;Córdoba;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;58
2019;Provincia;Córdoba;INVESTIGADOR;1;MASCULINO;HUMANIDADES;41
2019;Provincia;Córdoba;INVESTIGADOR;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;68
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;76
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;203
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;368
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;319
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;144
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;84
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;65
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;90
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;227
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;146
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;58
2019;Provincia;Córdoba;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;102
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;6
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;2
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;10
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;9
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;13
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;MASCULINO;CIENCIAS AGRÍCOLAS;2
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;1
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;8
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;MASCULINO;CIENCIAS SOCIALES;6
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;MASCULINO;HUMANIDADES;1
2019;Provincia;Entre Ríos;BECARIO DE I+D;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;15
2019;Provincia;Entre Ríos;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;7
2019;Provincia;Entre Ríos;BECARIO DE I+D;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;2
2019;Provincia;Entre Ríos;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;23
2019;Provincia;Entre Ríos;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;16
2019;Provincia;Entre Ríos;BECARIO DE I+D;1;FEMENINO;HUMANIDADES;2
2019;Provincia;Entre Ríos;BECARIO DE I+D;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;9
2019;Provincia;Entre Ríos;BECARIO DE I+D;1;MASCULINO;CIENCIAS AGRÍCOLAS;4
2019;Provincia;Entre Ríos;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;15
2019;Provincia;Entre Ríos;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;4
